,car_id,name,amount,region,condition,mileage
1909,zDmJ33KQ3Tnf6MCUHPJ02aFm,Mercedes-Benz G-Class 2003 Black, 13650000,"Oyo State, Ibadan",Nigerian Used,Nigerian Used
1910,D7y0Do3VcE6srPebr1UNBcU,Ford Escape 2014 Black, 4305000,"Lagos State, Ikorodu",Nigerian Used,219193 
1911,3iRdzndafyY0wApph1kKaxYH,Mercedes-Benz R-Class 2011 Gray, 7350000,"Lagos State, Ifako-Ijaiye",Nigerian Used,167087 
1912,uQX3MVi5dML35qNnxXrqMV94,Honda Pilot 2004 Gray, 1659000,"Abuja (FCT), Wuse",Nigerian Used,233043 
1913,vb65IPNXtnKVC2lXkdRfdrSl,Toyota Camry 2009 Gray, 4056000,"Oyo State, Ibadan",Nigerian Used,155999 
1914,qflfjmVnCRK87mqrJNwNFpMm,Toyota Camry 2007 Black, 2835000,"Oyo State, Ibadan",Nigerian Used,185618 
1915,nF1J85vCKi61TDskms3Y1bOK,Mercedes-Benz G-Class Base G 500 AWD 2002 Black, 13650000,"Lagos State, Lekki",Nigerian Used,Nigerian Used
1916,plPI3t56gXzaOnIvze9DlxjE,Toyota Hilux 2020 Black, 21525000,"Lagos State, Lekki",Nigerian Used,354 
1917,CqfMcH6zNoxLfyJloaFhoxn6,Toyota Corolla 2014 Brown, 6825000,"Kwara State, Ilorin East",Foreign Used,108970 
1918,z3DxKWKeXxPZmv7bQ4vMB98q,Chrysler 300 2009 Black, 3255000,"Oyo State, Ibadan",Nigerian Used,145535 
1919,5XVvSST0bx6a47JAlQRHjIjg,Nissan X-Trail 2006 Silver, 2835000,"Lagos State, Ojodu",Nigerian Used,253915 
1920,oOvMVfYVJ0iL2T6TNXsNUeKs,Mercedes-Benz C350 2012 White, 6760000,"Abuja (FCT), Garki 2",Nigerian Used,68424 
1921,ldHDmon40wPyQsySm7R85Waw,Chevrolet Traverse 2009 Gray, 3465000,"Oyo State, Ibadan",Nigerian Used,274724 
1922,wwcqr1RS0O5lZMo82iEAtv,Mercedes-Benz A-Class 2019 Gray, 22575000,"Lagos State, Lekki",Foreign Used,36198 
1923,BioXIiUy4d4L8iwUTC3Y3qy7,Toyota Venza 2010 Blue, 5565000,"Kaduna State, Kaduna / Kaduna State",Nigerian Used,253377 
1924,wECHKMIipwmGuZrthm9zoxyj,Cadillac CTS 2007 Black, 3675000,"Lagos State, Yaba",Foreign Used,114912 
1925,sbai9c5iJ7DQ9OnZ9KZpuIkB,Nissan Pathfinder LE 2008 Gray, 2730000,"Lagos State, Isolo",Foreign Used,223447 
1926,3narYcHnhx43WK2qE5Q27TmN,Opel Zafira 2003 Blue, 2378250,"Lagos State, Ajah",Foreign Used,273581 
1927,nzzSwXUc6VucEOJNIUylmVnS,Buick Rendezvous 2003 Black, 1260000,"Lagos State, Alimosho",Nigerian Used,Nigerian Used
1928,aD4C52NJoBKeWWajwzg9R3gN,Toyota Sienna 2006 Blue, 3432000,"Lagos State, Alimosho",Nigerian Used,227847 
1929,hZIyPvdqIGvLFMykML3ns22E,Land Rover Range Rover Sport 2016 White, 25515000,"Lagos State, Lekki",Foreign Used,153386 
1930,yWTIxoiFzxQ2yGrEX7yeps8P,Toyota Camry Automatic 1998 Gray, 1664000,"Lagos State, Yaba",Nigerian Used,448061 
1931,sJQyESHSmaK3EkT146Zk9S1Z,Toyota Sienna 2010 Red, 4179000,"Lagos State, Amuwo-Odofin",Nigerian Used,163570 
1932,zkjnc78FcEuKl0RaZktUAWx3,Honda Accord 2.4 Executive 2006 Silver, 2080000,"Kaduna State, Kaduna / Kaduna State",Nigerian Used,177741 
1933,BCh4OZkjqyUOVeejYsPWcvN3,Hyundai Sonata 2012 Black, 3150000,"Lagos State, Lekki",Nigerian Used,155254 
1934,cSKRFOD7E1Bd3YSLYPUJBKY4,Nissan Sentra 2012 Silver, 1522500,"Kwara State, Ilorin East",Nigerian Used,159371 
1945,wLyW5n5apbPYKA25rQInqQjb,Ford Escape 2010 White, 1575000,"Lagos State, Ikorodu",Nigerian Used,123523 
1950,dNmeZqykJBA3u7FhmmDYl5E2,Mercedes-Benz C250 2013 White, 6300000,"Lagos State, Lekki",Nigerian Used,94846 
1951,UEMa3BWMXFAXBxhJKFUd4XJ,Ford Explorer 2019 White, 26250000,"Lagos State, Mushin",Foreign Used,4115 
1952,wJG20WmwL7AVa1ulGSj2kNlc,Honda Pilot EX 4x4 (3.5L 6cyl 5A) 2005 Blue, 2080000,"Lagos State, Lekki",Nigerian Used,235387 
1953,geFaaSTeiAk6G46R8bYnqGCI,Hyundai Santa Fe 2007 Gray, 2520000,"Lagos State, Ilupeju",Nigerian Used,220181 
1954,Csl5aag8qscqTnhs7FAoCimz,Mercedes-Benz SLK-Class 2001 Silver, 5250000,"Abuja (FCT), Jabi",Foreign Used,171534 
1955,BYdvSjvfCUA6KaiQYJOZ4aNs,Land Rover Range Rover Evoque 2013 White, 10504000,"Rivers State, Port-Harcourt",Nigerian Used,136500 
1956,59DefQKykYpqypvLNRgKr4Rt,Lexus RX 400h 2006 Gold, 3622500,"Anambra State, Onitsha",Nigerian Used,37619 
1957,tPp3wQ6y4xP6YQQI91p7zUzU,Peugeot 406 Break 2.0i 2004 Silver, 1820000,"Kaduna State, Kaduna / Kaduna State",Nigerian Used,250131 
1958,42eeDxADfWmauffkrtALdWWL,Toyota Camry 2007 Blue, 3150000,"Lagos State, Yaba",Nigerian Used,23890 
1959,uoItMlBr2d9a4wBQftWtpsec,Honda Accord 2013 Silver, 4908750,"Abuja (FCT), Wuse",Nigerian Used,345800 
1960,3fiboRzHVwEnrI9PIM10DRjJ,Toyota Camry 2015 Gray, 5775000,"Lagos State, Ajah",Foreign Used,761191 
1961,dQasdRGZDwo1jyU69dNDNWqY,Honda Accord 2012 White, 4160000,"Abuja (FCT), Wuse",Nigerian Used,132346 
1962,rQy17NfVMXWgAe3qaK4q4yiL,Mercedes-Benz GLA 250 2017 White, 15960000,"Lagos State, Ajah",Foreign Used,165275 
1963,rRF97TVsZZBAJiI9ecsXxVfh,Toyota Sienna 2012 Gray, 7350000,"Abuja (FCT), Jabi",Foreign Used,93596 
1964,wHrFkpTUs5x728iqQgz0UvAJ,Volkswagen CC 2013 Brown, 5040000,"Lagos State, Ilupeju",Nigerian Used,130408 
1965,qi1my1GryTDaz02XNSMlQM9H,Kia Forte 2010 Gray, 2940000,"Abuja (FCT), Mararaba",Nigerian Used,71285 
1966,BYzSCyBqEc8a9OLgrLjYAIlp,Toyota Avensis 2011 Blue, 4725000,"Lagos State, Alimosho",Nigerian Used,489285 
1967,htmENo7cK2Ti4J76il3Wotzj,Lexus GS 2007 Black, 2730000,"Lagos State, Isolo",Nigerian Used,309274 
1968,sHGzBy2mGFIIK7ygxOvggOqv,Toyota Avalon 2007 Gold, 2625000,"Abuja (FCT), Garki 2",Nigerian Used,281346 
1969,7OZNUTr2EIryeZWTaoiu46gS,Opel Zafira 2000 Blue, 1732500,"Kwara State, Ilorin East",Nigerian Used,241103 
1971,3frWJaezy3ZMeL3V4JkypTHc,Toyota Sienna 2015 Gray, 11550000,"Lagos State, Alimosho",Foreign Used,275219 
1972,BYCx1dQbhS1sUvAcKfDqjOZt,Toyota Camry 2012 White, 6300000,"Kwara State, Ilorin East",Foreign Used,174830 
1973,f1XTQp8y9cjKAXMF6ay0cEQQ,Mercedes-Benz C300 2015 White, 13650000,"Ondo State, Akure",Foreign Used,169600 
1974,a4WIDmK9WwnksMB0JYuPCOhy,Hyundai Sonata 2011 Red, 4252500,"Imo State, Owerri",Foreign Used,321423 
1975,41JrrnWYEMdDqjmhMCZ9vjTa,Hyundai Azera 3.3L 2013 Gray, 6300000,"Abuja (FCT), Garki 2",Nigerian Used,77098 
1976,3pmkQv5pocHcOuKr9lYR9qcb,Lexus RX 300 1999 Gold, 2205000,"Oyo State, Ibadan",Nigerian Used,128528 
1977,k5XW8uw6XRZsG6ies4t7IK9e,Nissan Pathfinder 2005 Gray, 2808000,"Abuja (FCT), Mararaba",Nigerian Used,135564 
1978,fJEsl9PpPjzFrg6OeLFkpnZR,Honda Accord 2005 Silver, 1768000,"Abuja (FCT), Mararaba",Nigerian Used,200704 
1979,tXZ04tcPIepMnCAdAWn6j2jU,Ford Edge 2007 Black, 3120000,"Edo State, Benin City",Nigerian Used,354904 
1980,l1ZKcKh9bSgekFEWMHWgnNWU,Toyota Corolla 2009 Green, 3360000,"Kwara State, Ilorin East",Nigerian Used,316774 
1981,wc2kRRQRzabDoVJ8OkatXR9m,Mitsubishi Pajero 2010 Gray, 5250000,"Lagos State, Lekki",Nigerian Used,156591 
1982,2zYnj22MesEM44EgLUo7AtI9,Volkswagen Passat 2014 Black, 3150000,"Lagos State, Lekki",Nigerian Used,54249 
1983,AWGHeAqQw6CaZE6z7dmpSCmq,Nissan Frontier 2004 Gray, 2704000,"Kwara State, Ilorin East",Nigerian Used,182058 
1984,oTXlZZQjNzX2ec4LpUE9iZra,Mercedes-Benz C-Class 1998 Silver, 2100000,"Edo State, Benin City",Nigerian Used,277193 
1985,6F0fmIZXyyfPtcFhii8xpP4X,Dodge Challenger SRT8 2012 White, 10500000,"Abuja (FCT), Garki 2",Foreign Used,166734 
1986,yJaAgOPDB5feorgThl8XnQlW,Mercedes-Benz C180 2001 Blue, 2835000,"Oyo State, Ibadan",Nigerian Used,135470 
1987,kISwXvBaKVuenOOe3FfUT1MO,Toyota Sienna 2004 Gold, 3640000,"Lagos State, Alimosho",Nigerian Used,296837 
1988,MNE0cW5xPOQnT6FCStmADz8,Land Rover Range Rover Velar 2018 Black, 37800000,"Lagos State, Lekki",Foreign Used,49610 
1990,l2mxiwCrLQQMKkGBbSO89VsZ,Nissan Maxima 2011 Black, 3150000,"Abuja (FCT), Garki 2",Nigerian Used,157488 
1991,5BCf9AVG0yhB2fGoFjdehTCO,Toyota Corolla 2009 Red, 3640000,"Lagos State, Ajah",Nigerian Used,304295 
1992,sbDz7liglYk2McOKaUG2BbD4,Toyota Camry 2005 Silver, 2912000,"Edo State, Benin City",Nigerian Used,245361 
1993,uYjQS9SEZuhBgpgghHgTRWtP,Lexus IS 2006 Gray, 2719500,"Lagos State, Amuwo-Odofin",Nigerian Used,152153 
1994,brkGIhIuaIF0EC1TmM0P8LNu,Ford Mustang 2010 White, 6420000,"Abuja (FCT), Gwarinpa",Nigerian Used,158734 
1995,41Q1wJbraLuYSCtyGJQBz5Nb,Toyota Camry 2012 Black, 5720000,"Oyo State, Ibadan",Nigerian Used,181029 
1996,59LyUih6YRuURqj1gBbfHGp7,Toyota Corolla 2008 Gold, 3536000,"Lagos State, Isolo",Nigerian Used,108487 
1997,3QpvNDMMYEYYGlFen6YYC3R0,Volkswagen Routan 2010 White, 5565000,"Lagos State, Magodo",Foreign Used,261839 
1998,wIrbssxTHoty75VKyVJbKYFK,Nissan Xterra 2010 Silver, 6300000,"Abuja (FCT), Wuse",Nigerian Used,116366 
1999,2AziTlsD7dJLGgsuaTjVWoqG,Lexus IS 2007 White, 4160000,"Kwara State, Ilorin East",Nigerian Used,216885 
2000,mgUvds4xYKG0cZI27T0OvzKe,Nissan Xterra 2008 Gray, 3675000,"Abuja (FCT), Wuse",Nigerian Used,131111 
2001,CehN7Cc5ZmbD5uRlsD2qZheU,Nissan Rogue 2013 Red, 3465000,"Lagos State, Ilupeju",Nigerian Used,149578 
2002,7ADhg2ntYxlndZ9DizJIjoxR,Lexus RX 350 2010 Silver, 11440000,"Edo State, Benin City",Foreign Used,166705 
2003,CkDqct2L0rca6M5GeqgwLnKW,Jaguar XJ 2011 Black, 16800000,"Lagos State, Ikoyi",Nigerian Used,96920 
2004,wEYwj4BMJ5SOzoOZ20hlVYgz,Chrysler Town&Country 2001 Blue, 1575000,"Lagos State, Alimosho",Nigerian Used,1 
2005,brIzNm4PSeYwdexCy9DuCrC,Acura MDX 2001 Gray, 1995000,"Ondo State, Akure",Nigerian Used,4255811 
2006,8kDC41yrvZMPfT60n6b0YoWu,Kia Cerato 2015 Gray, 5040000,"Lagos State, Ojodu",Nigerian Used,30742 
2007,dvTehUCNIIKWmBKOkSBYeAgp,Infiniti G35 2008 Gray, 2625000,"Kwara State, Ilorin East",Nigerian Used,489189 
2008,8xe84U04W75VrQy9MfmJ7Kk6,Honda Accord Sedan LX V6 Automatic 2005 Black, 1335600,"Akwa Ibom State, Uyo",Nigerian Used,135097 
2009,3zBRnOcas2wiDu3liFeEsH8z,Audi A6 2012 Blue, 10500000,"Lagos State, Ikeja",Nigerian Used,230584 
2010,tOM1OxzqYOJlwh1w0BJTsGGi,Toyota Highlander XLE AWD 2020 Blue, 35700000,"Lagos State, Ikeja",Foreign Used,12382 
2011,5QxMB4qKvDCAfF4JMWLDHGro,Toyota RAV4 SE 4dr SUV (2.5L 4cyl 6A) 2018 Blue, 13860000,"Lagos State, Ikeja",Foreign Used,125670 
2012,uIfXUMCcleNHeD6cDPOtNkbR,Ford Escape 2015 Black, 5985000,"Lagos State, Ojodu",Nigerian Used,168493 
2013,zdsaWio85xRhlxau3VemApJe,Mercedes-Benz S-Class S 550 2012 Silver, 11025000,"Abuja (FCT), Garki 2",Nigerian Used,74903 
2014,uCChDBSSva8r9A8MTI8pPMet,Nissan Sentra 2018 Gray, 4305000,"Lagos State, Ojodu",Nigerian Used,112525 
2015,tAZ0Cci5yteTxtnVvuDCYhi8,Toyota Camry 2009 Gray, 4725000,"Delta State, Oshimili South",Foreign Used,317394 
2016,cYztxeh9WLVjZ53FJtIiBttV,Lexus RX 350L 4WD 2020 White, 34020000,"Anambra State, Onitsha",Nigerian Used,32925 
2017,pMJ5R2xFKpwPtQgxt4xfvsqW,Lexus RX 330 2005 Green, 4200000,"Anambra State, Onitsha",Nigerian Used,143506 
2018,BAwTWMLXCCfbqm1jxSvUGbF,Ford Fusion Titanium 2013 Gray, 6300000,"Ondo State, Akure",Nigerian Used,24863 
2019,5HlC2LmshNskSTFcHPnzuXkU,Kia Sportage 2.0 L 4WD 2009 Gold, 2100000,"Imo State, Owerri",Nigerian Used,124670 
2020,9Wm51jmPLA6H8qfeFhhPKlCW,Ford Sport Trac 2009 Silver, 3097500,"Rivers State, Port-Harcourt",Nigerian Used,184373 
2021,3v6geXdkQrhiJoJmtc95R2Qk,Toyota Tundra 2003 Red, 3990000,"Oyo State, Ibadan",Foreign Used,116279 
2022,dTYkMl9rUe6KIrNuscrRf2xT,Lexus RX 330 2006 Silver, 4784000,"Oyo State, Ibadan",Nigerian Used,289741 
2023,7OnMOwyUDF4GrMLnRjJhx85j,Toyota Camry 2007 Black, 3328000,"Edo State, Benin City",Nigerian Used,319788 
2024,4YKWbgMkaZYSblmUy3xXhJtW,Lexus RX 350 2015 Black, 16536000,"Lagos State, Amuwo-Odofin",Foreign Used,255868 
2025,aQikuIfh9dRHtSXuJml5X20F,Toyota Camry 2007 Red, 2940000,"Oyo State, Ibadan",Nigerian Used,238124 
2026,kAKuIrzVQIM79gF7d10PByOr,Toyota Corolla 2010 Green, 3640000,"Ondo State, Akure",Nigerian Used,134804 
2027,giS0QdlSUdOwcZkZIIuZG3Ws,Toyota Corolla 2019 White, 12480000,"Abuja (FCT), Wuse",Foreign Used,87441 
2028,ndyObECooJv3VX6SioEEN9JQ,Mercedes-Benz B-Class 2007 Gold, 3045000,"Lagos State, Alimosho",Nigerian Used,260181 
2029,hL08cjbX61dyRMmYDONDjcw9,Nissan Altima 2015 Gray, 2940000,"Oyo State, Ibadan",Nigerian Used,51473 
2030,acThM2Y3NGVuPEahXJJfp3Yo,Mazda Tribute 2002 Green, 2625000,"Lagos State, Ilupeju",Foreign Used,158017 
2031,u41YO4qAdHLxiCBFVNaCnOG2,Ford Explorer 2005 Black, 1575000,"Kaduna State, Kaduna / Kaduna State",Nigerian Used,99089 
2032,pMLxGjbaPhwTynyjMhOqaKC6,Ford Edge 2007 Red, 3885000,"Lagos State, Ojodu",Foreign Used,144494 
2033,yqnYPwcCnvc0tGgxt00B1egC,Toyota Camry 2008 Black, 3150000,"Abuja (FCT), Gwarinpa",Nigerian Used,124983 
2034,3eRvHEjxDTnSW6oenzRGjZrt,New Land Rover Range Rover 2020 Black, 98700000,"Abuja (FCT), Wuse",Brand New,5557 
2035,XrfRv4pZ9Lue88I1d06SFg,Toyota Highlander XLE V6 4x2 (3.5L 6cyl 6A) 2016 Gray, 17472000,"Abuja (FCT), Garki 2",Foreign Used,90300 
2036,f82wmqWQzyDwbHQDjfNZurEg,Toyota RAV4 2021 Gray, 23100000,"Edo State, Benin City",Foreign Used,23744 
2037,8EXWBv3kCYjGAqa3jVCBJVOf,Honda Accord 2016 Silver, 7800000,"Lagos State, Ikeja",Nigerian Used,89962 
2038,tzh1jEbNBeCHCwh5aiqvV17,Lexus RX 350 2013 Silver, 14040000,"Oyo State, Ibadan",Foreign Used,64629 
2039,4UZ4qq7omHIeEIv5zpJhEbBS,Mazda Tribute 2009 Blue, 4095000,"Lagos State, Ikorodu",Foreign Used,173819 
2040,tASIQdpJ2spA8qui2xmWR2ci,Lexus RX 330 2006 Gray, 5200000,"Edo State, Benin City",Nigerian Used,399554 
2041,jIF3aFsOoy4jPHFnfWOVSi0Y,Volvo S80 2.9 2000 Black, 1627500,"Imo State, Owerri",Nigerian Used,306610 
2042,dCSXZw0HVuMBDpFpwFLXS38f,Toyota Sienna 2005 Silver, 4725000,"Lagos State, Yaba",Foreign Used,307667 
2044,ng6TxnxOwod1CpXMVRnZHPcz,Mercedes-Benz CLA-Class 2014 Silver, 10500000,"Lagos State, Surulere",Foreign Used,120105 
2045,iy00PF6o30MXk0gKhPyyqIBC,Ford Explorer 2007 Black, 3255000,"Lagos State, Surulere",Foreign Used,456320 
2046,39oiaS5g84ocPDSIpvXIj7ua,Toyota Sienna 2006 Gray, 3150000,"Oyo State, Ibadan",Foreign Used,117214 
2047,IfJIifDv0hc4tOK4hZku37q,Mercedes-Benz S-Class 2010 Black, 10500000,"Lagos State, Ojodu",Nigerian Used,51828 
2048,e1HaYWABSXHV40xaBWaY7EwR,Toyota Camry 2013 Black, 4830000,"Abuja (FCT), Garki 2",Nigerian Used,152224 
2049,umOVx3TVWPXPRlzUxPE8f4iU,Toyota Camry 2006 Black, 2808000,"Edo State, Benin City",Nigerian Used,241090 
2050,tQPj6SDgIfuLthElGOxIkzbk,BMW X5 2014 Black, 15750000,"Abuja (FCT), Jabi",Nigerian Used,70493 
2051,5xSJDNCT12UGrDgDIMJyzUXY,Toyota Corolla 2009 Black, 3045000,"Akwa Ibom State, Uyo",Nigerian Used,Foreign Used
2052,3UeSBDUYa5QRkpNWd2LCNizn,Volvo XC90 2008 Blue, 4305000,"Oyo State, Ibadan",Foreign Used,172262 
2053,kTxdsqPGqouWZCijZ4W0qIHm,Ford Escape 2014 Black, 2940000,"Akwa Ibom State, Uyo",Nigerian Used,115583 
2054,yS3TlYNMs4zxsdlIojuQ7kEf,Chevrolet Malibu 2013 White, 5040000,"Abuja (FCT), Wuse",Nigerian Used,104602 
2055,Be6m6E5s2UaimZ1uPSRJEK3P,Toyota Corolla 2012 Black, 3744000,"Akwa Ibom State, Uyo",Nigerian Used,246707 
2056,hkUrekPx3twws1zsMHLgryi7,Audi A4 2014 Black, 10500000,"Lagos State, Lekki",Foreign Used,152781 
2057,wOCc0imRcn7zDysx1LTCnuEe,Toyota Corolla 2003 Gray, 2100000,"Lagos State, Lekki",Nigerian Used,232840 
2058,h2SfOib2gYJU1f08rb2peZr,Lexus ES 2005 Red, 3120000,"Oyo State, Ibadan",Nigerian Used,139149 
2059,BLz19UaGoozQxsXNLuplluip,Toyota Camry 2009 Red, 4680000,"Lagos State, Ikeja",Nigerian Used,88115 
2060,q3ttT6Fp1IVk8XoOSCO1BHSF,Mercedes-Benz M Class 2006 White, 4160000,"Oyo State, Ibadan",Nigerian Used,85194 
2061,dhqxTbMFsFzjZJLbcFTfaC9u,Lexus ES 350 2010 Gold, 8008000,"Abuja (FCT), Garki 2",Foreign Used,208240 
2062,1I5OgWFAAodGiUijfzSq8F72,Toyota Land Cruiser Prado 2015 Black, 31200000,"Lagos State, Lekki",Nigerian Used,86833 
2063,7qUFCjrrwUjl1K2TldFmA2Il,Toyota Camry 2006 Gray, 3952000,"Edo State, Benin City",Nigerian Used,95880 
2064,p0r8j9VfHMj1hR8fqUAPzH5z,Toyota Camry 2011 Black, 3346350,"Lagos State, Ajah",Nigerian Used,362716 
2065,aljGo3pFQq1EmQmn0AEySybI,Mercedes-Benz E320 2004 White, 3120000,"Oyo State, Ibadan",Nigerian Used,216314 
2066,djifVeSQYrtEleL3Y8w9rUFi,Toyota Corolla 2006 Red, 4160000,"Lagos State, Ikeja",Foreign Used,105988 
2067,9YOy3ty6PLb9aU8nQ5K7iS3F,Lexus RX 330 2004 Black, 4200000,"Kwara State, Ilorin East",Nigerian Used,204709 
2068,nPhWCmksDb1m0BZMUkimBaX4,Toyota 4-Runner 2005 Black, 2100000,"Lagos State, Yaba",Nigerian Used,278195 
2069,fTIJi8iyLICS4YF4XyRioGgQ,Toyota Corolla 2018 Gray, 9450000,"Kwara State, Ilorin East",Foreign Used,90554 
2070,cLmU10aUs7O7TR67gaIga9oB,Toyota RAV4 2011 Gray, 5304000,"Abuja (FCT), Wuse",Nigerian Used,124331 
2071,A0XfM1vvNIFKsIioK9g5Y2vv,Toyota Highlander 2013 Gray, 10395000,"Lagos State, Apapa",Foreign Used,141218 
2072,siJwlWXfOCAZzq0iEcH9UbU9,Toyota Camry 2003 Gold, 3120000,"Lagos State, Lekki",Nigerian Used,218332 
2073,khex9FkWIul1QOyE7yyiFvuR,Toyota Highlander Limited V6 FWD 2002 Silver, 2912000,"Lagos State, Isolo",Nigerian Used,226772 
2074,nrHuhqVrOVQW7RN3nJRN3zu8,Toyota RAV4 2015 White, 11550000,"Lagos State, Ajah",Foreign Used,260054 
2076,z4BhjwLcM6BOl7GB2u4K9n8c,Toyota Camry 2011 Black, 5040000,"Lagos State, Ikeja",Foreign Used,280480 
2077,tQOeEvDxRym0A8ayhx0ySMSW,Mercedes-Benz M Class 2003 Black, 3675000,"Oyo State, Ibadan",Nigerian Used,73538 
2078,nG3FuqRkEtKzcCGiQ6buS4u5,Lexus RX 300 2001 White, 2352000,"Lagos State, Amuwo-Odofin",Nigerian Used,156830 
2079,39x3Y3zMMCf0NHQWKGj2bILp,Toyota 4-Runner 1999 Silver, 2100000,"Lagos State, Yaba",Nigerian Used,335071 
2080,woXMyxOCCVEaIHG5qHMNsdjg,Honda Pilot 2003 Gold, 1785000,"Lagos State, Alimosho",Nigerian Used,179881 
2081,hUlf7H6tM91Dw7PJj6eTRjDh,Toyota Corolla 2004 Blue, 3465000,"Kwara State, Ilorin East",Foreign Used,278023 
2082,kdlE0DUwTYQdy9ELrkl21dAw,Mercedes-Benz C240 2005 Gray, 2912000,"Ondo State, Akure",Foreign Used,299261 
2083,BpGNki9Umes3Mfs9qDt1AzfA,Toyota Camry 2007 Silver, 3744000,"Oyo State, Ibadan",Nigerian Used,175542 
2084,dpag5EMsfM77ezNW7GzqStcz,Toyota Camry 2011 Gray, 4160000,"Abuja (FCT), Wuse",Nigerian Used,213684 
2085,2WDCqxhQhIMsg4dZxFc2B5q2,Toyota RAV4 2010 Red, 6510000,"Lagos State, Ikeja",Foreign Used,148093 
2087,yJg2XxxlM22eQGlmwEwGkeCJ,Toyota Avalon 2013 Silver, 8400000,"Lagos State, Ifako-Ijaiye",Foreign Used,142922 
2088,B5zvkA2kKJT97dRoK2aXT7Jm,Toyota Highlander Hybrid 2009 Silver, 7245000,"Lagos State, Ikeja",Foreign Used,40244 
2089,8jQ8vZkPsoWTsGAFbEjgX6mo,Honda Odyssey EX-L DVD 2008 Gray, 1575000,"Akwa Ibom State, Uyo",Nigerian Used,167520 
2090,p01kngsPkAakE8AnBUYauIue,Lexus LX 2019 Gray, 80850000,"Lagos State, Ikeja",Nigerian Used,23787 
2091,g68WbGNuV06MNPDTUraWQILK,Toyota Camry 2007 Blue, 3120000,"Oyo State, Ibadan",Nigerian Used,176184 
2092,wiWP5l1F6d7r4S0DlHJgV1L8,Ford Edge 2007 Off white, 3224000,"Lagos State, Kosofe",Nigerian Used,153652 
2093,kuZpxdoi4nrFDoPSG9AR16mU,Toyota Camry 2004 Green, 2600000,"Lagos State, Yaba",Nigerian Used,271069 
2094,fsL200YDOmbUeqCQQwTpXUYt,Toyota Tacoma 2020 Gray, 26250000,"Abuja (FCT), Lugbe District",Nigerian Used,20699 
2095,dlTcV0d1IvSjkvOzAkGJJXH1,Toyota Corolla 2015 Silver, 6656000,"Abuja (FCT), Gwarinpa",Nigerian Used,201406 
2096,3wYnhvm7L5yRIYAcbvykCou2,Mercedes-Benz B-Class 2005 Silver, 3990000,"Lagos State, Ilupeju",Nigerian Used,86414 
2097,8bYwixOgiosBX5IXqeQUX9vR,Honda Pilot EX 4x4 (3.5L 6cyl 5A) 2004 Gray, 1575000,"Anambra State, Onitsha",Nigerian Used,214273 
2098,C0Hoh66fJFuTE41cIdof9pdS,Honda Crosstour 2011 Black, 4956000,"Lagos State, Ajah",Foreign Used,168594 
2099,neBbJRuSshOXUIt8tebx7oIY,Acura MDX 3.5L 4x4 2002 Black, 1512000,"Akwa Ibom State, Uyo",Nigerian Used,162383 
2100,6AyCg6l11EopEIrm6Fzbk73S,Ford Explorer 2011 Black, 7350000,"Lagos State, Yaba",Foreign Used,316386 
2101,kHmGlZIbEf18TPtq6Mea9WDO,Toyota Sienna 2000 Black, 4576000,"Oyo State, Ibadan",Foreign Used,287745 
2103,b1QliNYczqIVESFiEBrbLtA,Ford Econoline 2012 White, 7875000,"Lagos State, Ikorodu",Foreign Used,257953 
2104,fzYQukb4DJAg7FGJD2Fk9yN0,Toyota Matrix 2009 Red, 4200000,"Lagos State, Isolo",Foreign Used,102646 
2105,zJXiNAY1lVhOtyME8qJI5re,Toyota Corolla 2011 Black, 5720000,"Abuja (FCT), Garki 2",Foreign Used,196160 
2106,dzRjtXzN2ToV3zHUJYgVETbK,Honda Pilot 2003 Black, 1470000,"Lagos State, Surulere",Nigerian Used,365864 
2107,3WfA9FnaYix7WQOZ204Oq1Kr,Land Rover Range Rover Sport 2014 Black, 17091375,"Lagos State, Magodo",Nigerian Used,118510 
2108,1rMjGESKZ0O5boMIeI6DPRi,Toyota Venza 2009 Silver, 8400000,"Oyo State, Ibadan",Foreign Used,166990 
2109,CdITzNl9467NVSIKpR6G97rI,Toyota Tundra 2017 Gray, 22050000,"Lagos State, Ikoyi",Nigerian Used,53022 
2110,dTzEt6yu6TMLFn0aa0AiJP0C,Mercedes-Benz C250 2014 White, 7140000,"Lagos State, Magodo",Nigerian Used,83642 
2111,ajqcpTJnSWMXg2pzERBwQjUd,Lexus GS 2015 White, 14700000,"Abuja (FCT), Jabi",Foreign Used,124253 
2112,5Xofrg0lHUb6bGs12x6hmxcb,Volkswagen Passat 2012 Red, 4680000,"Oyo State, Ibadan",Nigerian Used,74869 
2113,rwBDxEeHY7tHj09xukqzrcCd,Acura RDX 2007 Black, 3885000,"Lagos State, Ikorodu",Nigerian Used,213525 
2114,3nE1D2yUa7AS2Lvqr5zDKNgn,Mercedes-Benz E350 2007 Red, 3952000,"Abuja (FCT), Wuse",Nigerian Used,104805 
2115,x9v16M7UZm1K1JyKRS2JIcR9,Toyota Venza 2009 Burgandy, 8715000,"Abuja (FCT), Jabi",Foreign Used,198963 
2116,Cw079tAoRGo7CjtPk89SVLWe,Toyota Land Cruiser 2012 Black, 19950000,"Lagos State, Alimosho",Nigerian Used,19292 
2117,42K3dCsGE1AjqKA9AloFJC1D,Ford Escape 2014 Black, 4784000,"Lagos State, Amuwo-Odofin",Nigerian Used,62180 
